date,match_id,team_1_name,team_1_goalsScored,team_1_halfTimeGoalsScored,team_1_cornerCount,team_1_shots,team_1_shotsOnTarget,team_1_foulsConceded,team_1_yellowConceded,team_1_redConceded,team_1_result,team_1_goalsConceded,team_1_halfTimeGoalsConceded,team_1_cornersConceded,team_1_shotsConceded,team_1_shotsOnTargetConceded,team_1_foulsReceived,team_1_yellowOpponent,team_1_redOpponent,team_1_home_or_away,team_1_average_goalsScored_last_five,team_1_average_halfTimeGoalsScored_last_five,team_1_average_cornerCount_last_five,team_1_average_shots_last_five,team_1_average_shotsOnTarget_last_five,team_1_average_foulsConceded_last_five,team_1_average_yellowConceded_last_five,team_1_average_redConceded_last_five,team_1_average_result_last_five,team_1_average_goalsConceded_last_five,team_1_average_halfTimeGoalsConceded_last_five,team_1_average_cornersConceded_last_five,team_1_average_shotsConceded_last_five,team_1_average_shotsOnTargetConceded_last_five,team_1_average_foulsReceived_last_five,team_1_average_yellowOpponent_last_five,team_1_average_redOpponent_last_five,team_1_promoted,team_1_win_streak_before_match,team_1_unbeaten_streak_before_match,team_2_name,team_2_goalsScored,team_2_halfTimeGoalsScored,team_2_cornerCount,team_2_shots,team_2_shotsOnTarget,team_2_foulsConceded,team_2_yellowConceded,team_2_redConceded,team_2_result,team_2_goalsConceded,team_2_halfTimeGoalsConceded,team_2_cornersConceded,team_2_shotsConceded,team_2_shotsOnTargetConceded,team_2_foulsReceived,team_2_yellowOpponent,team_2_redOpponent,team_2_home_or_away,team_2_average_goalsScored_last_five,team_2_average_halfTimeGoalsScored_last_five,team_2_average_cornerCount_last_five,team_2_average_shots_last_five,team_2_average_shotsOnTarget_last_five,team_2_average_foulsConceded_last_five,team_2_average_yellowConceded_last_five,team_2_average_redConceded_last_five,team_2_average_result_last_five,team_2_average_goalsConceded_last_five,team_2_average_halfTimeGoalsConceded_last_five,team_2_average_cornersConceded_last_five,team_2_average_shotsConceded_last_five,team_2_average_shotsOnTargetConceded_last_five,team_2_average_foulsReceived_last_five,team_2_average_yellowOpponent_last_five,team_2_average_redOpponent_last_five,team_2_promoted,team_2_win_streak_before_match,team_2_unbeaten_streak_before_match
2003-12-06,214739,Leicester,1,0,7,4,1,13,1,0,1.0,1,0,5,8,5,12,1,1,Home,2.2,1.2,3.6,7.4,4.2,13.0,1.8,0.0,2.0,1.0,0.0,6.8,11.0,5.0,10.2,1.8,0.0,1,1,4,Arsenal,1,0,5,8,5,12,1,1,1.0,1,0,7,4,1,13,1,0,Away,2.0,1.0,6.4,12.8,7.6,11.2,1.0,0.0,2.2,0.6,0.4,4.8,6.8,2.6,13.6,1.6,0.0,0,0,16
2003-12-13,214747,Leicester,0,0,6,8,5,19,2,2,0.0,2,1,7,9,4,16,2,0,Home,1.8,0.6,3.8,6.8,3.4,13.0,1.6,0.0,2.2,0.4,0.0,7.4,10.2,4.4,11.4,2.0,0.2,1,0,5,Birmingham,2,1,7,9,4,16,2,0,3.0,0,0,6,8,5,19,2,2,Away,0.6,0.2,7.6,7.6,4.4,14.8,1.0,0.2,0.2,2.6,0.6,7.0,10.8,6.6,16.2,1.6,0.0,0,0,0
2003-12-26,214770,Leicester,1,0,6,6,5,11,0,0,1.0,1,0,7,12,6,10,0,0,Home,1.2,0.6,5.4,7.6,4.0,15.8,1.8,0.4,1.0,1.4,0.4,7.4,10.2,5.6,13.6,2.2,0.2,1,0,0,Newcastle,1,0,7,12,6,10,0,0,1.0,1,0,6,6,5,11,0,0,Away,1.8,0.4,7.0,13.4,7.2,11.8,1.0,0.0,1.8,0.4,0.4,4.4,8.8,4.4,13.2,2.0,0.0,0,0,5
2004-01-11,214802,Leicester,0,0,6,6,3,17,0,0,0.0,4,2,2,11,6,7,1,0,Home,1.0,0.4,6.2,7.2,5.6,16.0,1.6,0.4,0.6,1.6,0.6,6.4,13.0,8.0,13.4,1.4,0.0,1,0,3,Chelsea,4,2,2,11,6,7,1,0,3.0,0,0,6,6,3,17,0,0,Away,1.4,0.4,7.4,11.8,6.4,11.2,1.2,0.0,1.2,1.4,0.8,3.4,6.0,2.4,11.8,1.4,0.2,0,0,0
2004-01-31,214819,Leicester,0,0,5,13,9,12,0,0,0.0,5,0,9,14,10,7,1,0,Home,1.2,0.2,6.0,8.4,6.0,14.4,1.6,0.0,0.8,2.0,0.8,4.4,13.0,8.2,12.0,1.2,0.0,1,0,1,Aston Villa,5,0,9,14,10,7,1,0,3.0,0,0,5,13,9,12,0,0,Away,1.0,0.4,6.2,12.6,6.4,15.8,1.6,0.0,1.4,0.8,0.4,4.2,10.2,4.6,14.2,0.8,0.0,0,0,0
2004-02-10,214837,Leicester,1,1,8,15,15,16,1,0,1.0,1,1,7,9,9,13,2,0,Home,0.8,0.0,4.6,9.8,6.2,13.4,1.6,0.0,0.4,3.0,1.0,6.0,13.4,9.2,11.6,1.4,0.0,1,0,0,Bolton,1,1,7,9,9,13,2,0,1.0,1,1,8,15,15,16,1,0,Away,2.0,0.8,5.6,14.0,7.4,10.0,1.8,0.0,2.0,1.6,1.2,4.4,10.4,5.2,12.0,1.0,0.2,0,0,4
2004-02-28,214858,Leicester,0,0,6,10,6,7,0,0,1.0,0,0,3,6,3,9,1,0,Home,1.8,0.4,4.6,12.6,8.4,13.0,2.0,0.2,0.6,3.2,1.4,7.0,12.2,8.8,12.2,1.2,0.0,1,0,2,Wolves,0,0,3,6,3,9,1,0,1.0,0,0,6,10,6,7,0,0,Away,1.0,0.6,6.0,10.4,6.0,13.0,1.6,0.0,1.0,1.8,0.8,5.0,14.0,8.0,14.8,0.6,0.0,1,1,1
2004-03-20,214879,Leicester,1,0,9,10,4,12,1,0,1.0,1,0,2,7,3,21,5,1,Home,1.4,0.4,4.8,10.0,6.6,14.8,1.4,0.2,1.2,1.6,1.2,6.2,9.2,6.8,12.0,1.0,0.0,1,1,4,Everton,1,0,2,7,3,21,5,1,1.0,1,0,9,10,4,12,1,0,Away,1.8,0.4,6.8,11.4,6.0,13.4,1.0,0.0,1.4,2.0,1.0,7.2,12.0,7.2,13.6,1.2,0.0,0,2,3
2004-03-28,214895,Leicester,0,0,7,13,9,15,4,0,1.0,0,0,10,19,12,20,3,0,Home,1.4,0.4,6.4,10.6,6.8,15.0,1.2,0.2,1.4,1.2,0.8,4.8,7.6,5.6,12.8,1.8,0.2,1,0,5,Liverpool,0,0,10,19,12,20,3,0,1.0,0,0,7,13,9,15,4,0,Away,1.6,1.0,9.0,16.8,9.8,8.0,0.4,0.0,2.0,1.0,0.4,4.4,7.4,4.4,14.6,1.0,0.0,0,2,2
2004-04-10,214911,Leicester,0,0,15,10,7,13,2,0,0.0,2,0,4,9,4,15,0,0,Home,0.8,0.0,7.8,10.2,6.0,14.8,1.6,0.0,1.2,0.8,0.4,6.0,10.6,6.4,16.2,2.4,0.4,1,0,0,Fulham,2,0,4,9,4,15,0,0,3.0,0,0,15,10,7,13,2,0,Away,0.8,0.2,2.8,8.4,4.2,14.8,2.2,0.0,1.2,0.6,0.6,4.8,10.6,5.2,15.6,2.0,0.0,0,0,2
2004-04-24,214936,Leicester,1,0,4,12,5,13,1,0,1.0,1,1,2,11,5,14,1,0,Home,0.4,0.0,8.2,11.4,6.8,13.4,2.2,0.0,0.2,1.4,0.6,6.0,14.2,8.4,16.2,1.4,0.2,1,0,0,Man City,1,1,2,11,5,14,1,0,1.0,1,0,4,12,5,13,1,0,Away,1.2,0.6,4.2,11.4,6.2,13.2,1.0,0.0,0.8,1.6,0.8,3.8,10.0,5.8,10.8,0.8,0.0,0,0,0
2004-05-08,214958,Leicester,3,2,8,13,9,11,0,0,3.0,1,0,3,14,7,15,2,0,Home,0.6,0.2,6.2,10.4,5.2,11.6,1.4,0.2,0.4,1.4,0.4,4.0,11.2,6.4,14.2,0.8,0.0,1,0,2,Portsmouth,1,0,3,14,7,15,2,0,0.0,3,2,8,13,9,11,0,0,Away,1.6,0.8,4.8,10.6,5.6,16.2,1.2,0.0,2.2,0.8,0.0,8.2,14.0,7.2,10.2,2.2,0.2,1,0,8
2014-08-16,218777,Leicester,2,1,3,11,3,16,1,0,1.0,2,2,6,13,3,10,1,0,Home,1.4,0.8,5.0,9.0,4.8,11.6,0.6,0.2,1.0,1.4,0.4,3.8,12.4,6.6,15.0,1.2,0.0,1,0,0,Everton,2,2,6,13,3,10,1,0,1.0,2,1,3,11,3,16,1,0,Away,1.6,0.8,6.8,12.6,4.0,7.6,1.2,0.0,1.2,1.6,1.0,4.2,12.0,3.8,9.6,1.4,0.0,0,1,1
2014-08-31,218804,Leicester,1,1,5,9,3,14,3,0,1.0,1,1,10,24,6,6,1,0,Home,1.6,1.0,5.4,8.4,4.4,11.6,0.6,0.2,1.0,1.8,0.4,5.8,15.8,7.4,13.2,0.8,0.0,1,0,0,Arsenal,1,1,10,24,6,6,1,0,1.0,1,1,5,9,3,14,3,0,Away,2.0,0.8,7.8,15.2,5.8,10.8,2.2,0.0,2.6,0.6,0.6,4.0,8.4,2.6,9.8,1.6,0.2,0,0,7
2014-09-21,218823,Leicester,5,1,2,15,5,11,1,0,3.0,3,2,4,16,5,9,1,1,Home,1.0,0.6,4.6,7.2,2.4,13.8,1.2,0.0,1.0,1.4,0.6,8.8,21.0,6.6,10.0,1.0,0.0,1,1,2,Man Utd,3,2,4,16,5,9,1,1,0.0,5,1,2,15,5,11,1,0,Away,1.4,0.8,3.8,11.6,4.2,11.8,1.8,0.0,1.2,0.8,0.6,2.8,9.8,3.6,12.8,1.8,0.0,0,1,3
2014-10-04,218838,Leicester,2,2,9,15,6,16,2,0,1.0,2,1,3,10,4,12,2,0,Home,1.4,0.4,4.6,9.0,2.8,12.0,1.4,0.0,1.4,1.6,0.6,8.2,21.4,6.2,9.6,1.0,0.2,1,0,0,Burnley,2,1,3,10,4,12,2,0,1.0,2,2,9,15,6,16,2,0,Away,0.0,0.0,3.6,11.8,3.0,11.2,1.8,0.0,0.6,1.0,0.6,4.8,13.0,4.4,12.2,1.8,0.0,1,0,0
2014-11-01,218870,Leicester,0,0,8,14,5,5,0,0,0.0,1,0,3,8,3,12,1,0,Home,1.4,0.6,5.2,10.6,3.6,12.2,1.6,0.0,0.8,2.0,0.8,5.0,13.6,4.8,11.0,0.6,0.2,1,0,0,West Brom,1,0,3,8,3,12,1,0,3.0,0,0,8,14,5,5,0,0,Away,2.0,0.6,5.6,12.6,4.0,9.8,1.8,0.0,1.6,1.2,0.6,6.0,13.2,4.6,9.8,1.8,0.0,0,0,2
2014-11-22,218889,Leicester,0,0,6,13,4,18,2,0,1.0,0,0,9,10,5,12,3,0,Home,0.4,0.4,6.0,10.0,3.4,11.6,1.4,0.0,0.2,1.6,0.4,6.2,12.4,4.4,10.8,1.0,0.0,1,0,0,Sunderland,0,0,9,10,5,12,3,0,1.0,0,0,6,13,4,18,2,0,Away,1.4,0.6,4.6,9.8,3.4,11.8,2.6,0.0,1.4,2.6,1.0,5.4,14.2,5.8,12.4,2.0,0.2,0,0,2
2014-12-02,218908,Leicester,1,1,7,20,4,11,1,1,0.0,3,1,4,11,3,10,2,0,Home,0.4,0.2,5.0,12.0,3.6,12.4,1.2,0.0,0.2,1.6,0.6,7.6,15.0,4.6,9.8,1.8,0.0,1,0,0,Liverpool,3,1,4,11,3,10,2,0,3.0,1,1,7,20,4,11,1,1,Away,0.6,0.4,5.8,12.6,3.0,10.0,2.0,0.0,0.8,1.2,0.4,4.8,12.6,4.0,14.4,3.0,0.0,0,1,1
2014-12-13,218930,Leicester,0,0,8,7,1,15,0,0,0.0,1,1,2,9,4,13,2,0,Home,0.8,0.6,5.4,13.4,3.4,14.4,2.2,0.4,0.2,2.0,0.8,8.4,17.4,5.4,9.8,2.8,0.0,1,0,0,Man City,1,1,2,9,4,13,2,0,3.0,0,0,8,7,1,15,0,0,Away,2.4,1.0,6.2,19.0,5.8,10.4,2.0,0.2,2.6,0.8,0.6,5.4,11.0,3.0,9.6,2.0,0.0,0,4,6
2014-12-26,218951,Leicester,1,0,11,22,6,10,1,0,0.0,2,1,1,8,3,14,2,0,Home,0.8,0.6,5.8,13.2,3.6,14.8,2.0,0.4,0.0,2.2,1.2,6.2,15.6,4.4,9.6,2.2,0.0,1,0,0,Tottenham,2,1,1,8,3,14,2,0,3.0,1,0,11,22,6,10,1,0,Away,1.2,1.0,5.8,14.0,4.2,12.2,2.4,0.0,2.0,1.2,0.8,6.0,12.4,5.0,7.8,1.0,0.0,0,2,3
2015-01-10,218980,Leicester,1,1,6,11,3,18,1,1,3.0,0,0,6,12,1,6,1,1,Home,0.8,0.2,5.8,11.8,3.2,12.8,1.4,0.2,0.8,1.4,1.0,4.6,12.6,4.0,12.0,1.2,0.2,1,0,2,Aston Villa,0,0,6,12,1,6,1,1,0.0,1,1,6,11,3,18,1,1,Away,0.2,0.2,2.8,11.2,3.0,9.6,1.8,0.6,0.6,0.6,0.2,4.6,11.4,3.8,13.4,2.2,0.0,0,0,2
2015-01-17,218988,Leicester,0,0,6,7,3,9,1,0,0.0,1,0,5,13,3,6,0,0,Home,1.0,0.4,5.4,12.6,3.6,13.4,1.6,0.4,1.4,1.2,0.8,5.4,13.2,3.4,10.6,1.0,0.4,1,1,3,Stoke,1,0,5,13,3,6,0,0,3.0,0,0,6,7,3,9,1,0,Away,0.8,0.4,5.2,11.2,2.2,11.2,1.8,0.0,1.4,1.2,0.8,6.6,13.2,4.6,10.0,0.8,0.0,0,0,0
2015-02-07,219008,Leicester,0,0,8,19,5,15,4,0,0.0,1,0,6,14,2,6,1,0,Home,1.0,0.4,4.2,8.4,2.4,12.2,1.2,0.4,1.4,1.2,1.0,5.2,14.6,4.0,9.0,0.6,0.4,1,0,0,Crystal Palace,1,0,6,14,2,6,1,0,3.0,0,0,8,19,5,15,4,0,Away,1.0,0.2,4.6,12.2,3.4,14.0,2.0,0.0,1.6,0.8,0.6,5.2,11.0,3.4,12.0,2.0,0.0,0,0,0
2015-03-14,219058,Leicester,0,0,7,15,3,10,0,0,1.0,0,0,5,12,5,15,4,1,Home,0.8,0.0,5.4,11.0,3.2,10.0,1.8,0.0,0.2,2.0,1.2,6.0,16.6,5.2,9.0,0.6,0.0,1,0,0,Hull,0,0,5,12,5,15,4,1,1.0,0,0,7,15,3,10,0,0,Away,1.2,0.8,3.4,9.8,3.6,12.2,1.8,0.0,1.6,0.8,0.2,7.2,12.6,3.4,12.0,3.2,0.2,0,0,1
2015-04-04,219078,Leicester,2,1,7,20,7,12,0,0,3.0,1,1,6,14,7,10,3,0,Home,1.2,0.2,5.4,12.2,3.6,8.4,1.0,0.0,0.4,2.0,1.0,5.8,15.8,5.6,10.8,1.6,0.2,1,0,0,West Ham,1,1,6,14,7,10,3,0,0.0,2,1,7,20,7,12,0,0,Away,0.8,0.2,7.2,14.8,4.0,11.4,1.6,0.0,0.8,1.8,0.6,5.8,15.4,5.6,11.2,1.6,0.2,0,1,1
2015-04-18,219099,Leicester,2,1,6,18,6,6,0,0,3.0,0,0,3,10,6,5,2,0,Home,1.6,0.6,5.4,13.4,4.2,9.8,0.8,0.0,1.4,1.8,1.2,5.8,13.2,6.0,11.8,2.2,0.2,1,2,2,Swansea,0,0,3,10,6,5,2,0,0.0,2,1,6,18,6,6,0,0,Away,1.4,0.6,4.8,9.8,4.2,11.6,0.8,0.0,1.4,1.2,0.4,5.6,14.0,4.8,13.8,2.4,0.2,0,0,3
2015-04-29,219114,Leicester,1,1,2,8,2,10,1,0,0.0,3,0,6,11,4,1,0,0,Home,2.2,0.8,5.4,14.4,5.2,11.6,0.6,0.0,2.4,1.4,1.0,4.6,10.8,5.2,10.8,2.4,0.0,1,4,4,Chelsea,3,0,6,11,4,1,0,0,3.0,1,1,2,8,2,10,1,0,Away,1.4,0.8,5.2,10.0,3.8,9.2,2.8,0.0,2.6,0.6,0.6,4.8,13.6,3.4,15.2,2.6,0.0,0,0,13
2015-05-02,219116,Leicester,3,2,10,19,7,10,1,0,3.0,0,0,7,12,3,13,2,2,Home,1.8,0.8,5.0,13.2,4.6,11.8,0.6,0.0,2.4,1.2,0.6,5.0,11.0,5.2,9.4,2.0,0.0,1,0,0,Newcastle,0,0,7,12,3,13,2,2,0.0,3,2,10,19,7,10,1,0,Away,0.8,0.2,6.4,11.8,3.4,14.2,1.0,0.2,0.0,2.2,1.2,5.4,12.4,5.4,10.2,2.6,0.0,0,0,0
2015-05-09,219129,Leicester,2,2,4,10,3,12,1,0,3.0,0,0,8,10,3,10,0,0,Home,2.0,1.0,5.6,13.0,4.6,11.4,0.8,0.0,2.4,1.0,0.4,5.2,10.6,4.4,10.0,1.8,0.4,1,1,1,Southampton,0,0,8,10,3,10,0,0,0.0,2,2,4,10,3,12,1,0,Away,1.2,0.6,5.2,11.2,3.6,12.6,2.0,0.2,0.8,1.4,0.6,3.0,12.0,3.0,12.4,1.0,0.0,0,0,0
2015-05-24,219152,Leicester,5,2,5,22,7,7,0,0,3.0,1,0,6,18,2,6,0,0,Home,1.4,1.0,5.8,11.2,3.2,12.6,0.8,0.0,2.0,0.6,0.0,7.0,11.6,3.4,10.8,1.8,0.4,1,0,3,QPR,1,0,6,18,2,6,0,0,0.0,5,2,5,22,7,7,0,0,Away,0.6,0.0,4.8,12.0,4.0,12.6,1.8,0.2,0.8,2.0,0.8,8.0,17.4,6.0,9.4,0.6,0.0,1,1,1
2015-08-08,219159,Leicester,4,3,6,19,8,13,2,0,3.0,2,0,3,10,5,17,4,0,Home,2.2,1.4,6.0,14.0,3.8,10.8,0.8,0.0,2.0,0.8,0.0,7.0,12.8,3.0,8.8,1.2,0.4,0,1,4,Sunderland,2,0,3,10,5,17,4,0,0.0,4,3,6,19,8,13,2,0,Away,1.0,0.4,3.0,11.8,4.8,10.2,2.0,0.0,1.6,0.8,0.4,8.2,19.2,4.4,11.2,1.6,0.2,0,0,0
2015-08-22,219177,Leicester,1,0,2,13,2,7,1,0,1.0,1,0,7,19,6,14,4,0,Home,2.6,1.8,5.6,14.6,4.8,11.8,1.4,0.0,2.6,0.8,0.0,6.6,12.2,3.2,11.6,1.8,0.2,0,3,6,Tottenham,1,0,7,19,6,14,4,0,1.0,1,0,2,13,2,7,1,0,Away,1.0,0.6,5.0,11.4,4.0,11.4,2.0,0.2,1.4,1.2,0.6,4.2,13.0,4.0,11.0,1.2,0.0,0,0,1
2015-09-13,219203,Leicester,3,0,4,21,6,8,2,0,3.0,2,1,5,11,4,13,1,0,Home,2.6,1.4,4.2,13.8,5.0,11.6,2.0,0.0,2.2,1.2,0.2,5.6,12.4,3.6,11.4,2.2,0.2,0,0,8,Aston Villa,2,1,5,11,4,13,1,0,0.0,3,0,4,21,6,8,2,0,Away,0.8,0.4,4.4,12.0,3.4,12.2,2.4,0.0,0.8,1.2,0.6,4.6,9.8,3.2,11.0,2.2,0.0,0,0,1
2015-09-26,219216,Leicester,2,1,6,16,7,9,1,0,0.0,5,2,5,26,12,12,1,0,Home,1.8,0.4,3.6,12.2,4.2,11.6,2.8,0.0,1.8,1.4,0.8,5.4,11.2,3.8,10.8,1.8,0.2,0,0,10,Arsenal,5,2,5,26,12,12,1,0,3.0,2,1,6,16,7,9,1,0,Away,1.0,0.4,8.0,19.8,7.0,7.8,1.0,0.4,2.0,0.6,0.2,4.0,11.6,4.6,13.4,3.0,0.2,0,0,0
2015-10-24,219248,Leicester,1,0,3,12,3,7,3,0,3.0,0,0,2,9,4,11,1,0,Home,2.2,0.4,5.8,18.2,6.0,8.6,1.6,0.0,1.6,2.4,1.4,7.0,15.8,5.6,10.4,1.0,0.0,0,0,2,Crystal Palace,0,0,2,9,4,11,1,0,0.0,1,0,3,12,3,7,3,0,Away,0.8,0.2,4.4,13.0,3.6,13.8,2.4,0.2,1.2,1.0,0.2,5.6,17.8,4.2,12.6,2.8,0.0,0,0,0
2015-11-07,219267,Leicester,2,0,4,12,6,10,0,0,3.0,1,0,2,8,4,10,1,0,Home,2.0,0.4,5.6,16.6,5.4,8.2,1.4,0.0,2.0,2.0,1.0,7.0,16.0,6.0,9.2,0.8,0.0,0,2,4,Watford,1,0,2,8,4,10,1,0,0.0,2,0,4,12,6,10,0,0,Away,1.0,0.6,4.8,13.4,2.6,15.0,2.2,0.0,1.4,1.0,0.2,6.2,13.0,3.8,12.8,1.8,0.2,1,2,2
2015-11-28,219289,Leicester,1,1,1,7,3,5,0,0,1.0,1,1,8,10,2,7,1,0,Home,2.2,0.2,5.4,16.2,5.6,10.0,1.2,0.0,2.6,1.0,0.6,4.0,10.8,4.2,9.8,1.6,0.0,0,4,6,Man Utd,1,1,8,10,2,7,1,0,1.0,1,1,1,7,3,5,0,0,Away,1.4,0.6,5.4,9.4,3.6,13.8,2.0,0.0,2.2,0.2,0.0,4.2,8.4,2.8,10.6,2.2,0.2,0,2,5
2015-12-14,219315,Leicester,2,1,1,9,5,16,2,0,3.0,1,0,8,11,5,8,0,0,Home,2.4,0.8,5.2,13.2,5.2,11.4,1.2,0.0,2.6,0.8,0.4,4.6,10.2,3.0,6.4,1.6,0.0,0,1,8,Chelsea,1,0,8,11,5,8,0,0,0.0,2,1,1,9,5,16,2,0,Away,0.4,0.2,6.2,14.4,4.0,8.4,1.4,0.0,0.8,1.0,0.2,4.2,10.4,4.0,14.6,3.2,0.0,0,0,0
2015-12-29,219344,Leicester,0,0,1,11,4,11,1,0,1.0,0,0,13,21,5,8,3,0,Home,1.8,1.0,3.6,9.8,4.2,12.4,1.4,0.0,2.0,1.0,0.4,7.2,13.8,3.6,7.0,1.4,0.0,0,0,0,Man City,0,0,13,21,5,8,3,0,1.0,0,0,1,11,4,11,1,0,Away,2.0,1.2,6.0,15.8,6.6,12.6,1.8,0.0,1.8,1.4,0.8,3.0,10.2,5.4,10.2,0.6,0.0,0,1,1
2016-01-02,219347,Leicester,0,0,7,16,2,9,1,0,1.0,0,0,1,9,0,5,1,1,Home,1.6,0.8,3.6,10.6,4.4,13.6,1.6,0.0,2.0,0.8,0.2,8.2,16.0,4.2,7.2,1.8,0.0,0,0,1,Bournemouth,0,0,1,9,0,5,1,1,1.0,0,0,7,16,2,9,1,0,Away,1.0,0.2,5.6,12.4,4.8,10.4,1.0,0.0,2.0,0.8,0.4,8.0,11.4,3.8,10.8,1.4,0.4,1,0,0
2016-01-23,219377,Leicester,3,1,8,15,5,10,0,0,3.0,0,0,4,3,2,13,1,0,Home,0.4,0.2,5.2,11.2,3.2,10.6,1.0,0.0,1.2,0.4,0.0,8.0,18.0,3.8,10.0,2.0,0.2,0,0,4,Stoke,0,0,4,3,2,13,1,0,0.0,3,1,8,15,5,10,0,0,Away,2.0,0.8,4.4,11.8,4.2,12.2,0.6,0.2,2.0,1.2,0.2,6.2,11.0,3.8,10.2,1.2,0.2,0,0,2
2016-02-02,219388,Leicester,2,0,3,13,6,6,0,0,3.0,0,0,12,14,2,7,1,0,Home,1.0,0.4,5.6,12.8,3.6,11.0,0.8,0.0,1.8,0.2,0.0,7.4,13.6,3.4,10.4,1.8,0.2,0,1,5,Liverpool,0,0,12,14,2,7,1,0,0.0,2,0,3,13,6,6,0,0,Away,1.8,0.6,6.0,18.8,5.0,10.6,1.4,0.0,1.4,2.0,1.0,3.8,10.6,4.8,10.8,0.8,0.0,0,1,1
2016-02-27,219416,Leicester,1,0,3,13,3,9,0,0,3.0,0,0,4,9,1,11,2,0,Home,2.0,0.8,4.0,12.2,5.2,11.2,1.4,0.2,2.0,0.8,0.0,8.2,15.4,3.8,10.2,2.2,0.0,0,0,0,Norwich,0,0,4,9,1,11,2,0,0.0,1,0,3,13,3,9,0,0,Away,1.2,0.4,5.2,10.2,3.4,11.6,1.4,0.0,0.2,3.0,1.0,4.2,13.2,6.0,10.4,1.2,0.0,1,0,1
2016-03-01,219426,Leicester,2,2,11,22,5,10,0,0,1.0,2,1,3,11,3,8,2,0,Home,2.0,0.6,3.8,12.4,4.8,10.0,1.0,0.2,2.4,0.6,0.0,8.4,14.4,3.0,9.8,2.0,0.0,0,1,1,West Brom,2,1,3,11,3,8,2,0,1.0,2,2,11,22,5,10,0,0,Away,1.0,0.8,3.4,8.8,2.6,11.4,1.6,0.0,1.6,0.8,0.2,8.2,20.2,4.6,12.6,0.8,0.0,0,2,2
2016-03-14,219448,Leicester,1,1,8,10,1,4,0,0,3.0,0,0,4,13,2,9,0,0,Home,1.6,0.8,5.4,14.0,5.0,11.0,1.4,0.2,2.0,1.0,0.2,6.4,15.4,3.6,9.4,2.4,0.0,0,1,3,Newcastle,0,0,4,13,2,9,0,0,0.0,1,1,8,10,1,4,0,0,Away,0.6,0.2,4.2,11.0,4.0,12.0,0.8,0.2,0.6,2.4,1.0,4.8,13.0,3.8,11.0,1.6,0.2,0,0,0
2016-04-03,219467,Leicester,1,1,7,11,4,12,2,0,3.0,0,0,8,10,2,13,2,0,Home,1.2,0.8,7.4,13.4,3.8,9.4,0.6,0.0,2.6,0.4,0.2,4.8,11.2,2.8,9.4,1.4,0.0,0,3,5,Southampton,0,0,8,10,2,13,2,0,0.0,1,1,7,11,4,12,2,0,Away,1.4,0.6,5.6,11.2,3.4,11.8,1.6,0.4,1.4,1.6,0.6,5.2,13.4,4.4,11.4,1.2,0.0,0,2,3
2016-04-17,219488,Leicester,2,1,0,6,2,14,1,1,1.0,2,0,5,19,4,14,3,0,Home,1.2,0.6,7.4,12.0,4.4,9.8,1.2,0.0,3.0,0.0,0.0,5.2,12.2,2.6,10.0,1.2,0.0,0,5,7,West Ham,2,0,5,19,4,14,3,0,1.0,2,1,0,6,2,14,1,1,Away,2.2,1.2,6.4,16.2,5.4,12.0,2.4,0.2,1.8,1.8,1.0,6.2,13.8,5.2,12.6,2.0,0.2,0,0,7
2016-04-24,219499,Leicester,4,2,4,18,9,15,1,0,3.0,0,0,6,9,1,10,2,0,Home,1.4,0.8,5.8,10.4,3.4,10.4,1.0,0.2,2.6,0.4,0.0,5.6,13.8,2.6,10.8,1.4,0.0,0,0,8,Swansea,0,0,6,9,1,10,2,0,0.0,4,2,4,18,9,15,1,0,Away,1.2,0.4,4.0,11.4,3.0,12.0,2.0,0.0,1.4,1.6,0.6,5.6,11.2,4.0,10.8,1.8,0.0,0,0,0
2016-05-07,219515,Leicester,3,2,12,32,8,4,0,0,3.0,1,0,4,9,5,12,3,0,Home,2.0,1.0,4.6,13.2,5.0,12.0,1.0,0.4,2.2,0.6,0.2,5.2,14.8,2.8,12.4,2.2,0.0,0,0,10,Everton,1,0,4,9,5,12,3,0,0.0,3,2,12,32,8,4,0,0,Away,0.8,0.4,4.0,8.6,3.8,8.4,1.0,0.4,1.2,1.4,0.8,8.2,20.4,6.0,10.0,0.8,0.0,0,1,1
2016-08-20,219548,Leicester,0,0,2,8,1,11,1,0,1.0,0,0,7,13,4,7,2,0,Home,2.0,1.0,6.0,20.0,6.0,11.6,0.6,0.2,1.6,1.0,0.4,5.6,14.0,4.2,10.0,2.0,0.0,0,0,0,Arsenal,0,0,7,13,4,7,2,0,1.0,0,0,2,8,1,11,1,0,Away,2.0,0.6,5.2,12.8,4.8,10.2,1.8,0.0,1.6,1.2,0.4,5.0,11.8,3.6,11.2,1.6,0.0,0,0,0
2016-08-27,219560,Leicester,2,1,4,13,6,14,2,0,3.0,1,0,6,9,3,10,2,0,Home,1.2,0.6,5.6,18.0,4.4,10.8,0.6,0.2,1.2,1.0,0.4,5.8,14.8,4.8,9.4,2.0,0.0,0,0,1,Swansea,1,0,6,9,3,10,2,0,0.0,2,1,4,13,6,14,2,0,Away,1.8,1.0,4.6,13.0,5.6,9.0,1.0,0.0,2.0,1.0,0.2,6.8,15.2,4.4,12.6,2.2,0.2,0,0,0
